data,roll(fi) angle,pitch(theta) angle
1970-01-01 21:32:31,-161.5836,-8.7468
1970-01-01 21:32:41,-161.9944,-8.7281
1970-01-01 21:32:51,-161.233,-8.2834
1970-01-01 21:33:01,-161.1226,-7.878
1970-01-01 21:33:11,-161.4365,-7.6797
1970-01-01 21:33:21,-161.528,-7.3382
1970-01-01 21:33:31,-161.2714,-6.3575
1970-01-01 21:33:41,-160.9612,-6.2248
1970-01-01 21:33:51,-161.3629,-6.4251
1970-01-01 21:34:01,-161.8401,-6.065
1970-01-01 21:34:11,-161.6018,-5.5069
1970-01-01 21:34:21,-161.4535,-5.1594
1970-01-01 21:34:31,-161.3435,-5.123
1970-01-01 21:34:41,-161.5096,-5.5913
1970-01-01 21:34:51,-161.6743,-5.0518
1970-01-01 21:35:01,-161.5107,-4.4049
1970-01-01 21:35:11,-161.3654,-4.4674
1970-01-01 21:35:21,-160.8375,-4.0194
1970-01-01 21:35:31,-160.9612,-3.871
1970-01-01 21:35:41,-161.6746,-4.035
1970-01-01 21:35:51,-161.638,-2.8808
1970-01-01 21:36:01,-161.2024,-2.1777
1970-01-01 21:36:11,-160.5374,-2.2039
1970-01-01 21:36:21,-160.5407,-1.8503
1970-01-01 21:36:31,-161.2892,-0.8724
1970-01-01 21:36:41,-161.2013,-0.2301
1970-01-01 21:36:51,-161.3832,0.0
1970-01-01 21:37:01,-160.4669,0.5209
1970-01-01 21:37:11,-160.7757,1.3349
1970-01-01 21:37:21,-161.2528,2.0323
1970-01-01 21:37:31,-161.1212,2.1628
1970-01-01 21:37:41,-160.5665,2.3377
1970-01-01 21:37:51,-160.6905,2.411
1970-01-01 21:38:01,-161.1373,2.2335
1970-01-01 21:38:11,-161.1942,3.3968
1970-01-01 21:38:21,-160.7873,3.9171
1970-01-01 21:38:31,-160.8596,4.5695
1970-01-01 21:38:41,-160.3619,4.8463
1970-01-01 21:38:51,-160.3816,4.7255
1970-01-01 21:39:01,-161.1455,4.4327
1970-01-01 21:39:11,-161.0469,4.6131
1970-01-01 21:39:21,-160.3658,4.8307
1970-01-01 21:39:31,-160.641,5.0709
1970-01-01 21:39:41,-160.6962,4.8405
1970-01-01 21:39:51,-161.345,4.8025
1970-01-01 21:40:01,-160.8045,5.3099
1970-01-01 21:40:11,-161.1008,5.7943
1970-01-01 21:40:21,-160.4905,6.7639
1970-01-01 21:40:31,-160.7182,6.4922
1970-01-01 21:40:41,-160.8774,6.0433
1970-01-01 21:40:51,-160.5984,6.4895
1970-01-01 21:41:01,-160.1967,6.4047
1970-01-01 21:41:11,-160.4813,6.6466
1970-01-01 21:41:21,-160.8016,6.8559
1970-01-01 21:41:31,-160.8139,6.5758
1970-01-01 21:41:41,-160.9065,6.5655
1970-01-01 21:41:51,-160.256,6.7316
1970-01-01 21:42:01,-160.5763,7.4495
1970-01-01 21:42:11,-160.8041,7.1808
1970-01-01 21:42:21,-160.898,7.2848
1970-01-01 21:42:31,-160.5308,6.8006
1970-01-01 21:42:41,-160.3619,6.8732
1970-01-01 21:42:51,-160.0319,7.0893
1970-01-01 21:43:01,-160.2405,7.3469
1970-01-01 21:43:11,-161.0279,7.3402
1970-01-01 21:43:21,-160.8379,7.3292
1970-01-01 21:43:31,-160.5275,7.3993
1970-01-01 21:43:41,-160.0868,7.2642
1970-01-01 21:43:51,-160.6557,7.2648
1970-01-01 21:44:01,-161.0279,7.3978
1970-01-01 21:44:11,-160.632,7.7998
1970-01-01 21:44:21,-160.635,7.8903
1970-01-01 21:44:31,-160.3661,7.8875
1970-01-01 21:44:41,-160.8186,7.9739
1970-01-01 21:44:51,-160.6933,7.695
1970-01-01 21:45:01,-160.5374,7.4432
1970-01-01 21:45:11,-160.3773,7.4122
1970-01-01 21:45:21,-160.0469,7.5659
1970-01-01 21:45:31,-160.641,7.4382
1970-01-01 21:45:41,-161.0469,7.5634
1970-01-01 21:45:51,-161.1212,7.7884
1970-01-01 21:46:01,-160.9667,7.8155
1970-01-01 21:46:11,-160.5534,8.1204
1970-01-01 21:46:21,-160.8066,7.7904
1970-01-01 21:46:31,-160.7209,8.1271
1970-01-01 21:46:41,-160.6277,7.8548
1970-01-01 21:46:51,-160.3422,7.8593
1970-01-01 21:47:01,-160.4848,8.0156
1970-01-01 21:47:11,-160.6155,7.7822
1970-01-01 21:47:21,-160.6825,7.6862
1970-01-01 21:47:31,-160.9023,7.8106
1970-01-01 21:47:41,-160.6768,7.8501
1970-01-01 21:47:51,-160.2986,7.8417
1970-01-01 21:48:01,-160.449,7.8898
1970-01-01 21:48:11,-160.7127,7.9177
1970-01-01 21:48:21,-161.0141,7.6199
1970-01-01 21:48:31,-160.3777,7.5814
1970-01-01 21:48:41,-160.5207,7.3309
1970-01-01 21:48:51,-160.9342,7.4096
1970-01-01 21:49:01,-160.9001,7.8928
1970-01-01 21:49:11,-160.7294,8.1082
1970-01-01 21:49:21,-160.1019,7.856
1970-01-01 21:49:31,-160.4848,7.7266
1970-01-01 21:49:41,-160.8473,7.9223
1970-01-01 21:49:51,-160.5147,7.6456
1970-01-01 21:50:01,-160.6114,7.6666
1970-01-01 21:50:11,-160.042,7.4169
1970-01-01 21:50:21,-160.4293,7.8396
1970-01-01 21:50:31,-160.56,7.7218
1970-01-01 21:50:41,-160.8596,7.7603
1970-01-01 21:50:51,-160.8426,7.7429
1970-01-01 21:51:01,-160.4133,7.7066
1970-01-01 21:51:11,-160.4651,7.734
1970-01-01 21:51:21,-160.641,7.3232
1970-01-01 21:51:31,-161.0469,7.4483
1970-01-01 21:51:41,-160.638,7.8075
1970-01-01 21:51:51,-160.5308,7.3183
1970-01-01 21:52:01,-160.2122,7.5161
1970-01-01 21:52:11,-160.6604,7.6606
1970-01-01 21:52:21,-160.6053,7.8299
1970-01-01 21:52:31,-160.4293,8.0706
1970-01-01 21:52:41,-160.7848,7.8805
1970-01-01 21:52:51,-160.4096,7.7314
1970-01-01 21:53:01,-160.754,7.6486
1970-01-01 21:53:11,-160.7898,7.3141
1970-01-01 21:53:21,-160.768,7.4598
1970-01-01 21:53:31,-160.5827,7.4594
1970-01-01 21:53:41,-160.4133,7.5335
1970-01-01 21:53:51,-160.5827,7.5171
1970-01-01 21:54:01,-160.8066,7.7904
1970-01-01 21:54:11,-160.8066,7.733
1970-01-01 21:54:21,-160.1463,7.6446
1970-01-01 21:54:31,-160.449,7.7744
1970-01-01 21:54:41,-160.8234,7.8654
1970-01-01 21:54:51,-161.0848,7.8357
1970-01-01 21:55:01,-160.4633,7.6759
1970-01-01 21:55:11,-160.0717,7.4774
1970-01-01 21:55:21,-159.9919,7.6782
1970-01-01 21:55:31,-160.6962,7.6704
1970-01-01 21:55:41,-161.1198,7.8709
1970-01-01 21:55:51,-160.635,8.0056
1970-01-01 21:56:01,-160.6905,8.1237
1970-01-01 21:56:11,-160.5437,7.935
1970-01-01 21:56:21,-160.8708,7.5245
1970-01-01 21:56:31,-160.8854,7.5651
1970-01-01 21:56:41,-160.1417,7.6115
1970-01-01 21:56:51,-160.2122,7.7463
1970-01-01 21:57:01,-160.1878,7.663
1970-01-01 21:57:11,-160.9971,7.603
1970-01-01 21:57:21,-160.881,7.9003
1970-01-01 21:57:31,-160.6933,7.9252
1970-01-01 21:57:41,-160.3185,7.9497
1970-01-01 21:57:51,-160.3974,7.8044
1970-01-01 21:58:01,-160.6768,7.5628
1970-01-01 21:58:11,-160.6662,7.7261
1970-01-01 21:58:21,-160.8066,7.733
1970-01-01 21:58:31,-160.3027,7.5284
1970-01-01 21:58:41,-160.3225,7.694
1970-01-01 21:58:51,-160.9725,7.6256
1970-01-01 21:59:01,-160.7321,7.5653
1970-01-01 21:59:11,-160.5991,7.8224
1970-01-01 21:59:21,-160.2033,7.854
1970-01-01 21:59:31,-160.3422,7.8593
1970-01-01 21:59:41,-160.5113,7.6126
1970-01-01 21:59:51,-161.0738,7.7767
1970-01-01 22:00:01,-160.256,7.4206
1970-01-01 22:00:11,-159.9465,7.4863
1970-01-01 22:00:21,-160.5632,7.5819
1970-01-01 22:00:31,-161.2892,7.5751
1970-01-01 22:00:41,-160.9342,7.813
1970-01-01 22:00:51,-160.7434,7.8051
1970-01-01 22:01:01,-160.042,7.6478
1970-01-01 22:01:11,-160.671,7.727
1970-01-01 22:01:21,-160.6247,7.6508
1970-01-01 22:01:31,-160.9107,7.4868
1970-01-01 22:01:41,-160.3739,7.6636
1970-01-01 22:01:51,-160.0522,8.0374
1970-01-01 22:02:01,-160.8788,7.9831
1970-01-01 22:02:11,-160.6574,7.8576
1970-01-01 22:02:21,-160.8854,7.6792
1970-01-01 22:02:31,-160.5859,7.8374
1970-01-01 22:02:41,-160.0772,7.9463
1970-01-01 22:02:51,-160.8596,7.8755
1970-01-01 22:03:01,-160.8958,8.1163
1970-01-01 22:03:11,-160.9916,8.0776
1970-01-01 22:03:21,-160.8066,8.192
1970-01-01 22:03:31,-160.2475,8.0442
1970-01-01 22:03:41,-160.5308,7.8347
1970-01-01 22:03:51,-160.6186,7.7573
1970-01-01 22:04:01,-160.8426,7.8004
1970-01-01 22:04:11,-160.4651,7.6761
1970-01-01 22:04:21,-160.5665,7.6726
1970-01-01 22:04:31,-160.4883,7.9899
1970-01-01 22:04:41,-160.9342,8.0433
1970-01-01 22:04:51,-160.7514,8.1893
1970-01-01 22:05:01,-160.358,8.0497
1970-01-01 22:05:11,-160.537,7.8702
1970-01-01 22:05:21,-160.2871,7.8566
1970-01-01 22:05:31,-160.589,7.8125
1970-01-01 22:05:41,-160.8305,7.7907
1970-01-01 22:05:51,-160.3027,7.9318
1970-01-01 22:06:01,-160.1923,8.0415
1970-01-01 22:06:11,-160.5795,8.0029
1970-01-01 22:06:21,-161.0435,7.9589
1970-01-01 22:06:31,-160.7487,7.9279
1970-01-01 22:06:41,-160.4562,7.8969
1970-01-01 22:06:51,-160.1967,7.7864
1970-01-01 22:07:01,-160.082,8.0359
1970-01-01 22:07:11,-160.7487,8.5026
1970-01-01 22:07:21,-160.5275,8.4339
1970-01-01 22:07:31,-160.2829,8.4574
1970-01-01 22:07:41,-160.3068,8.3652
1970-01-01 22:07:51,-160.3068,8.0787
1970-01-01 22:08:01,-160.9763,7.6915
1970-01-01 22:08:11,-160.7321,8.0823
1970-01-01 22:08:21,-160.4208,8.0012
1970-01-01 22:08:31,-160.56,7.8951
1970-01-01 22:08:41,-160.8403,7.8831
1970-01-01 22:08:51,-161.0992,8.3656
1970-01-01 22:09:01,-160.7629,8.0869
1970-01-01 22:09:11,-160.7706,8.067
1970-01-01 22:09:21,-160.5241,7.7696
1970-01-01 22:09:31,-160.3265,7.6695
1970-01-01 22:09:41,-160.6247,7.708
1970-01-01 22:09:51,-160.4475,7.7727
1970-01-01 22:10:01,-160.9322,8.1267
1970-01-01 22:10:11,-160.6652,8.1839
1970-01-01 22:10:21,-160.7407,8.2949
1970-01-01 22:10:31,-160.9859,8.387
1970-01-01 22:10:41,-160.9534,7.8056
1970-01-01 22:10:51,-160.9971,7.7738
1970-01-01 22:11:01,-160.2294,7.5349
1970-01-01 22:11:11,-160.4403,7.5358
1970-01-01 22:11:21,-160.9897,7.4697
1970-01-01 22:11:31,-161.0033,7.8256
1970-01-01 22:11:41,-160.8041,8.1031
1970-01-01 22:11:51,-160.3189,7.8885
1970-01-01 22:12:01,-160.2685,7.2937
1970-01-01 22:12:11,-160.4738,7.9424
1970-01-01 22:12:21,-160.5763,8.6062
1970-01-01 22:12:31,-160.8675,8.5796
1970-01-01 22:12:41,-160.5534,8.3525
1970-01-01 22:12:51,-160.6469,7.6193
1970-01-01 22:13:01,-160.6747,7.258
1970-01-01 22:13:11,-160.416,7.3416
1970-01-01 22:13:21,-160.7617,7.5763
1970-01-01 22:13:31,-160.4883,8.1626
1970-01-01 22:13:41,-160.8698,8.0864
1970-01-01 22:13:51,-161.0384,8.6186
1970-01-01 22:14:01,-161.3027,8.1215
1970-01-01 22:14:11,-160.6933,7.5797
1970-01-01 22:14:21,-160.3423,7.743
1970-01-01 22:14:31,-160.493,7.8787
1970-01-01 22:14:41,-160.1946,7.7523
1970-01-01 22:14:51,-160.8426,7.8579
1970-01-01 22:15:01,-160.358,8.0497
1970-01-01 22:15:11,-160.6124,8.0391
1970-01-01 22:15:21,-160.4049,7.812
1970-01-01 22:15:31,-160.5248,7.7435
1970-01-01 22:15:41,-160.8473,7.9794
1970-01-01 22:15:51,-160.6515,8.0815
1970-01-01 22:16:01,-161.0452,8.2212
1970-01-01 22:16:11,-160.7294,7.9354
1970-01-01 22:16:21,-160.8403,7.9407
1970-01-01 22:16:31,-160.9534,7.9206
1970-01-01 22:16:41,-160.5731,8.1126
1970-01-01 22:16:51,-160.9514,7.946
1970-01-01 22:17:01,-160.6877,7.6865
1970-01-01 22:17:11,-159.3045,8.0015
1970-01-01 22:17:21,-160.3225,7.1751
1970-01-01 22:17:31,-159.997,7.2524
1970-01-01 22:17:41,-161.0909,7.3972
1970-01-01 22:17:51,-160.4546,7.3845
1970-01-01 22:18:01,-161.0194,7.2088
1970-01-01 22:18:11,-160.7617,7.9164
1970-01-01 22:18:21,-160.699,8.0463
1970-01-01 22:18:31,-160.915,8.1661
1970-01-01 22:18:41,-160.8915,8.1686
1970-01-01 22:18:51,-161.301,8.5829
1970-01-01 22:19:01,-161.0015,8.4912
1970-01-01 22:19:11,-161.2657,8.111
1970-01-01 22:19:21,-160.8788,7.6377
1970-01-01 22:19:31,-160.5214,7.1418
1970-01-01 22:19:41,-160.954,6.4512
1970-01-01 22:19:51,-160.8045,6.1602
1970-01-01 22:20:01,-160.6454,6.304
1970-01-01 22:20:11,-160.3658,6.7938
1970-01-01 22:20:21,-160.5308,6.8582
1970-01-01 22:20:31,-161.4184,6.8643
1970-01-01 22:20:41,-160.7294,6.896
1970-01-01 22:20:51,-161.3967,6.3622
1970-01-01 22:21:01,-161.1753,6.7186
1970-01-01 22:21:11,-161.4539,6.5345
1970-01-01 22:21:21,-161.5465,6.2552
1970-01-01 22:21:31,-161.2666,5.8188
1970-01-01 22:21:41,-161.3428,6.0674
1970-01-01 22:21:51,-160.6265,5.5758
1970-01-01 22:22:01,-160.8838,5.4819
1970-01-01 22:22:11,-161.222,5.182
1970-01-01 22:22:21,-161.418,5.7948
1970-01-01 22:22:31,-161.2657,6.0718
1970-01-01 22:22:41,-161.4539,6.2451
1970-01-01 22:22:51,-161.7695,5.9727
1970-01-01 22:23:01,-161.6212,5.9021
1970-01-01 22:23:11,-161.5836,5.9146
1970-01-01 22:23:21,-161.2883,5.0634
1970-01-01 22:23:31,-160.8069,4.8402
1970-01-01 22:23:41,-161.0631,5.2011
1970-01-01 22:23:51,-161.1875,5.2158
1970-01-01 22:24:01,-161.4546,5.7446
1970-01-01 22:24:11,-161.3217,6.1323
1970-01-01 22:24:21,-161.5085,6.1135
1970-01-01 22:24:31,-161.9212,5.7885
1970-01-01 22:24:41,-162.0655,5.551
1970-01-01 22:24:51,-162.1374,4.8926
1970-01-01 22:25:01,-161.2187,5.0025
1970-01-01 22:25:11,-161.5287,4.1861
1970-01-01 22:25:21,-161.3302,4.8451
1970-01-01 22:25:31,-161.3294,5.3721
1970-01-01 22:25:41,-161.5836,5.6637
1970-01-01 22:25:51,-161.5838,5.5023
1970-01-01 22:26:01,-161.4901,5.728
1970-01-01 22:26:11,-161.6392,5.4913
1970-01-01 22:26:21,-161.4913,5.5788
1970-01-01 22:26:31,-161.9166,5.3085
1970-01-01 22:26:41,-161.5465,4.685
1970-01-01 22:26:51,-161.6746,4.6091
1970-01-01 22:27:01,-161.7656,4.6591
1970-01-01 22:27:11,-161.4567,4.1624
1970-01-01 22:27:21,-161.3491,3.9203
1970-01-01 22:27:31,-161.1495,4.0499
1970-01-01 22:27:41,-161.4189,4.7842
1970-01-01 22:27:51,-161.4906,5.1076
1970-01-01 22:28:01,-161.9016,5.7168
1970-01-01 22:28:11,-162.0921,5.4002
1970-01-01 22:28:21,-161.7715,5.1492
1970-01-01 22:28:31,-161.8445,4.8786
1970-01-01 22:28:41,-161.3999,4.2852
1970-01-01 22:28:51,-161.6911,3.3567
1970-01-01 22:29:01,-161.4754,3.0028
1970-01-01 22:29:11,-161.0969,3.1853
1970-01-01 22:29:21,-161.5651,3.0456
1970-01-01 22:29:31,-161.8761,3.2371
1970-01-01 22:29:41,-161.9016,3.6612
1970-01-01 22:29:51,-162.0704,3.6647
1970-01-01 22:30:01,-162.0721,3.5584
1970-01-01 22:30:11,-162.1249,2.9482
1970-01-01 22:30:21,-161.8203,2.1326
1970-01-01 22:30:31,-161.6915,0.857
1970-01-01 22:30:41,-161.4938,0.3378
1970-01-01 22:30:51,-161.3679,0.34
1970-01-01 22:31:01,-161.6556,0.458
1970-01-01 22:31:11,-162.0205,0.9217
1970-01-01 22:31:21,-162.1951,0.996
1970-01-01 22:31:31,-161.9762,1.0045
1970-01-01 22:31:41,-162.1831,0.4738
1970-01-01 22:31:51,-162.3549,0.2323
1970-01-01 22:32:01,-162.2308,0.2339
1970-01-01 22:32:11,-162.1015,0.351
1970-01-01 22:32:21,-162.0041,0.0
1970-01-01 22:32:31,-161.5107,-0.3439
1970-01-01 22:32:41,-161.6739,-1.2047
1970-01-01 22:32:51,-161.9822,-1.8347
1970-01-01 22:33:01,-162.0914,-2.1797
1970-01-01 22:33:11,-162.2378,-3.1591
1970-01-01 22:33:21,-162.4049,-3.6898
1970-01-01 22:33:31,-161.5288,-2.8037
1970-01-01 22:33:41,-162.2443,-3.8256
1970-01-01 22:33:51,-162.6389,-4.2811
1970-01-01 22:34:01,-162.0671,-2.879
1970-01-01 22:34:11,-162.5721,-4.7656
1970-01-01 22:34:21,-162.1177,-4.766
1970-01-01 22:34:31,-162.1611,-5.6944
1970-01-01 22:34:41,-162.4744,-6.0165
1970-01-01 22:34:51,-162.1284,-6.5223
1970-01-01 22:35:01,-161.9088,-6.8325
1970-01-01 22:35:11,-162.2728,-6.9667
1970-01-01 22:35:21,-162.515,-7.1831
1970-01-01 22:35:31,-162.4744,-7.4911
1970-01-01 22:35:41,-162.5355,-7.825
1970-01-01 22:35:51,-162.1338,-7.3275
1970-01-01 22:36:01,-162.4832,-7.5623
1970-01-01 22:36:11,-162.4628,-7.9437
1970-01-01 22:36:21,-162.2664,-8.1167
1970-01-01 22:36:31,-162.4453,-8.7461
1970-01-01 22:36:41,-162.3674,-9.6522
1970-01-01 22:36:51,-162.4022,-9.4661
1970-01-01 22:37:01,-162.2027,-9.2511
1970-01-01 22:37:11,-162.7185,-9.5217
1970-01-01 22:37:21,-162.9188,-9.9267
1970-01-01 22:37:31,-162.3373,-9.392
1970-01-01 22:37:41,-162.7013,-9.756
1970-01-01 22:37:51,-162.4185,-10.3294
1970-01-01 22:38:01,-162.4628,-9.6974
1970-01-01 22:38:11,-162.5067,-9.9974
1970-01-01 22:38:21,-162.8712,-10.7293
1970-01-01 22:38:31,-163.07,-10.7409
1970-01-01 22:38:41,-162.5907,-10.7596
1970-01-01 22:38:51,-162.5262,-11.5952
1970-01-01 22:39:01,-162.3674,-11.8226
1970-01-01 22:39:11,-162.146,-11.9371
1970-01-01 22:39:21,-162.732,-11.6002
1970-01-01 22:39:31,-162.5734,-11.6066
1970-01-01 22:39:41,-162.7988,-11.6006
1970-01-01 22:39:51,-163.2388,-11.0904
1970-01-01 22:40:01,-162.7527,-10.8366
1970-01-01 22:40:11,-163.1866,-11.0106
1970-01-01 22:40:21,-163.164,-10.7565
1970-01-01 22:40:31,-162.7816,-10.0938
1970-01-01 22:40:41,-162.6074,-10.3047
1970-01-01 22:40:51,-162.6635,-10.9334
1970-01-01 22:41:01,-162.7566,-10.7132
1970-01-01 22:41:11,-162.3299,-10.589
1970-01-01 22:41:21,-162.6181,-10.5125
1970-01-01 22:41:31,-162.4103,-10.6256
1970-01-01 22:41:41,-162.5766,-10.6912
1970-01-01 22:41:51,-162.8716,-10.9214
1970-01-01 22:42:01,-162.271,-10.7403
1970-01-01 22:42:11,-162.6215,-10.659
1970-01-01 22:42:21,-162.8843,-10.6283
1970-01-01 22:42:31,-162.9147,-10.4908
1970-01-01 22:42:41,-162.7664,-10.5622
1970-01-01 22:42:51,-162.7566,-10.4891
1970-01-01 22:43:01,-162.8291,-10.7062
1970-01-01 22:43:11,-162.7949,-11.0622
1970-01-01 22:43:21,-162.8674,-11.1667
1970-01-01 22:43:31,-162.639,-10.9878
1970-01-01 22:43:41,-163.7282,-10.8791
1970-01-01 22:43:51,-162.8973,-10.9592
1970-01-01 22:44:01,-162.4419,-9.9853
1970-01-01 22:44:11,-162.9668,-10.0599
1970-01-01 22:44:21,-163.2553,-10.2796
1970-01-01 22:44:31,-163.396,-10.0694
1970-01-01 22:44:41,-163.2272,-10.5667
1970-01-01 22:44:51,-162.8455,-10.615
1970-01-01 22:45:01,-162.7547,-10.6889
1970-01-01 22:45:11,-163.2612,-10.6034
1970-01-01 22:45:21,-163.1281,-10.7451
1970-01-01 22:45:31,-162.6734,-10.8978
1970-01-01 22:45:41,-162.8761,-11.0316
1970-01-01 22:45:51,-163.2621,-10.9425
1970-01-01 22:46:01,-162.9999,-10.4681
1970-01-01 22:46:11,-163.5349,-10.0807
1970-01-01 22:46:21,-163.4956,-9.7779
1970-01-01 22:46:31,-163.386,-9.7576
1970-01-01 22:46:41,-163.6541,-9.839
1970-01-01 22:46:51,-163.8676,-10.4181
1970-01-01 22:47:01,-163.6369,-10.3544
1970-01-01 22:47:11,-163.1618,-10.4444
1970-01-01 22:47:21,-163.0749,-10.6043
1970-01-01 22:47:31,-162.9613,-10.7358
1970-01-01 22:47:41,-163.2288,-10.2931
1970-01-01 22:47:51,-163.6821,-10.2185
1970-01-01 22:48:01,-163.6861,-10.0988
1970-01-01 22:48:11,-163.7328,-9.973
1970-01-01 22:48:21,-163.7068,-10.024
1970-01-01 22:48:31,-163.8035,-9.9249
1970-01-01 22:48:41,-163.8072,-10.1194
1970-01-01 22:48:51,-164.0225,-10.455
1970-01-01 22:49:01,-163.8704,-10.8306
1970-01-01 22:49:11,-163.5778,-10.8597
1970-01-01 22:49:21,-163.8953,-10.3838
1970-01-01 22:49:31,-164.6676,-10.5658
1970-01-01 22:49:41,-164.0464,-10.4603
1970-01-01 22:49:51,-164.0789,-9.85
1970-01-01 22:50:01,-164.2949,-10.0976
1970-01-01 22:50:11,-164.8623,-10.5337
1970-01-01 22:50:21,-164.1985,-10.4207
1970-01-01 22:50:31,-164.2602,-9.8603
1970-01-01 22:50:41,-163.8267,-10.4091
1970-01-01 22:50:51,-163.7788,-10.3275
1970-01-01 22:51:01,-164.2446,-9.8696
1970-01-01 22:51:11,-164.4604,-9.9767
1970-01-01 22:51:21,-164.4604,-9.6955
1970-01-01 22:51:31,-164.6488,-9.9345
1970-01-01 22:51:41,-164.0152,-9.9954
1970-01-01 22:51:51,-164.0935,-9.9333
1970-01-01 22:52:01,-164.0782,-9.7359
1970-01-01 22:52:11,-165.0129,-9.4828
1970-01-01 22:52:21,-165.3036,-9.0734
1970-01-01 22:52:31,-165.0388,-8.6583
1970-01-01 22:52:41,-164.8505,-8.878
1970-01-01 22:52:51,-168.7016,-10.2904
1970-01-01 22:53:01,-163.7759,-9.1652
1970-01-01 22:53:11,-164.77,-7.9043
1970-01-01 22:53:21,-167.8841,-8.5179
1970-01-01 22:53:31,-168.2118,-7.0363
1970-01-01 22:53:41,-168.6174,-6.7045
1970-01-01 22:53:51,-168.2217,-6.584
1970-01-01 22:54:01,-168.6302,-7.2872
1970-01-01 22:54:11,-168.971,-7.309
1970-01-01 22:54:21,-168.414,-8.0266
1970-01-01 22:54:31,-168.4666,-8.22
1970-01-01 22:54:41,-169.0062,-8.4758
1970-01-01 22:54:51,-168.8536,-8.8611
1970-01-01 22:55:01,-168.0625,-8.9917
1970-01-01 22:55:11,-167.7902,-9.2138
1970-01-01 22:55:21,-167.3832,-10.0356
1970-01-01 22:55:31,-166.9883,-10.3875
1970-01-01 22:55:41,-166.4909,-10.4637
1970-01-01 22:55:51,-170.0254,-11.2765
1970-01-01 22:56:01,-165.4411,-9.6604
1970-01-01 22:56:11,-166.8417,-9.3954
1970-01-01 22:56:21,-167.7128,-9.6392
1970-01-01 22:56:31,-167.71,-9.027
1970-01-01 22:56:41,-168.4169,-9.4204
1970-01-01 22:56:51,-167.5741,-8.7048
1970-01-01 22:57:01,-167.9299,-9.1996
1970-01-01 22:57:11,-168.1772,-9.3877
1970-01-01 22:57:21,-167.415,-10.0218
1970-01-01 22:57:31,-167.1572,-10.1391
1970-01-01 22:57:41,-167.3589,-10.2983
1970-01-01 22:57:51,-167.1315,-9.99
1970-01-01 22:58:01,-167.4712,-9.9818
1970-01-01 22:58:11,-166.689,-10.0389
1970-01-01 22:58:21,-166.315,-10.4263
1970-01-01 22:58:31,-165.4368,-11.0106
1970-01-01 22:58:41,-166.6561,-11.55
1970-01-01 22:58:51,-164.4942,-9.7356
1970-01-01 22:59:01,-165.2012,-11.1202
1970-01-01 22:59:11,-166.3914,-10.4622
1970-01-01 22:59:21,-167.6138,-11.1193
1970-01-01 22:59:31,-166.776,-10.1136
1970-01-01 22:59:41,-168.4642,-9.4147
1970-01-01 22:59:51,-167.6609,-9.3259
1970-01-01 23:00:01,-168.4678,-9.6326
1970-01-01 23:00:11,-173.1864,-7.9705
1970-01-01 23:00:21,-170.0524,-7.3679
1970-01-01 23:00:31,-175.5577,-8.1936
1970-01-01 23:00:41,-174.4278,-7.2182
1970-01-01 23:00:51,-174.6275,-8.17
1970-01-01 23:01:01,-176.8334,-6.5992
1970-01-01 23:01:11,-178.0535,-6.2265
1970-01-01 23:01:21,-178.6817,-4.8417
1970-01-01 23:01:31,-178.6347,-6.3254
1970-01-01 23:01:41,177.1671,-7.2761
1970-01-01 23:01:51,-176.5776,-5.645
1970-01-01 23:02:01,-176.4395,-8.2036
1970-01-01 23:02:11,-176.7695,-7.3911
1970-01-01 23:02:21,-175.3959,-7.6962
1970-01-01 23:02:31,-179.4684,-8.7325
1970-01-01 23:02:41,-178.266,-8.9983
1970-01-01 23:02:51,-177.6261,-9.1255
1970-01-01 23:03:01,-178.07,-8.9501
1970-01-01 23:03:11,-177.468,-8.6772
1970-01-01 23:03:21,-175.3404,-8.3541
1970-01-01 23:03:31,-172.9495,-8.061
1970-01-01 23:03:41,-176.2884,-7.4331
1970-01-01 23:03:51,-175.3434,-7.467
1970-01-01 23:04:01,-178.6502,-7.0367
1970-01-01 23:04:11,-177.9372,-7.6609
1970-01-01 23:04:21,180.0,-6.9652
1970-01-01 23:04:31,-176.2212,-7.5667
1970-01-01 23:04:41,-178.3973,-7.6111
1970-01-01 23:04:51,-179.0521,-8.3528
1970-01-01 23:05:01,-179.3462,-8.2045
1970-01-01 23:05:11,-178.5619,-8.3874
1970-01-01 23:05:21,-177.3864,-7.7301
1970-01-01 23:05:31,-176.0776,-7.4941
1970-01-01 23:05:41,-177.9767,-7.5973
1970-01-01 23:05:51,-178.5973,-7.8054
1970-01-01 23:06:01,-177.8941,-8.648
1970-01-01 23:06:11,-178.037,-8.3112
1970-01-01 23:06:21,-178.4895,-7.8506
1970-01-01 23:06:31,178.3923,-7.4591
1970-01-01 23:06:41,-179.8846,-6.7199
1970-01-01 23:06:51,179.1372,-6.7558
1970-01-01 23:07:01,178.8912,-8.1976
1970-01-01 23:07:11,178.8432,-6.8523
1970-01-01 23:07:21,177.2763,-6.6378
1970-01-01 23:07:31,-179.8146,-7.1934
1970-01-01 23:07:41,-178.6607,-7.2055
1970-01-01 23:07:51,-179.1104,-7.1388
1970-01-01 23:08:01,179.4791,-7.1959
1970-01-01 23:08:11,177.6309,-7.6942
1970-01-01 23:08:21,178.9939,-7.2271
1970-01-01 23:08:31,178.5181,-7.4241
